category	de_genes
GO:0030203	FBGN0040271,FBGN0038660,FBGN0041629,FBGN0030662,FBGN0261445
GO:0010648	FBGN0003360,FBGN0025111,FBGN0040271,FBGN0032956,FBGN0028990,FBGN0034718,FBGN0040752,FBGN0039809,FBGN0262579,FBGN0031055,FBGN0267824,FBGN0032451,FBGN0020493,FBGN0024250,FBGN0262103,FBGN0020618,FBGN0264895,FBGN0003041,FBGN0015903,FBGN0003557,FBGN0029881,FBGN0035850,FBGN0286198,FBGN0033483,FBGN0265045,FBGN0029975,FBGN0263593,FBGN0025574,FBGN0243512,FBGN0001197,FBGN0260936,FBGN0003053,FBGN0041191,FBGN0001257,FBGN0023169,FBGN0261983,FBGN0001942,FBGN0020249,FBGN0030685,FBGN0002945,FBGN0086253,FBGN0085450,FBGN0011236,FBGN0000547,FBGN0263197,FBGN0010909
GO:0019903	FBGN0036862,FBGN0039026,FBGN0033224,FBGN0261811,FBGN0003862,FBGN0036801
GO:1902531	FBGN0262733,FBGN0040752,FBGN0039809,FBGN0026376,FBGN0035761,FBGN0029095,FBGN0260486,FBGN0267824,FBGN0025836,FBGN0027561,FBGN0261547,FBGN0020386,FBGN0262103,FBGN0266377,FBGN0026179,FBGN0262081,FBGN0053556,FBGN0264895,FBGN0033402,FBGN0003557,FBGN0050185,FBGN0262127,FBGN0034894,FBGN0035850,FBGN0034249,FBGN0265045,FBGN0029975,FBGN0263593,FBGN0243512,FBGN0003053,FBGN0003366,FBGN0041191,FBGN0001257,FBGN0023169,FBGN0026319,FBGN0086370,FBGN0028717,FBGN0031399,FBGN0020249,FBGN0026323,FBGN0000547,FBGN0263197,FBGN0010909
GO:0062125	FBGN0261560,FBGN0038745,FBGN0037901
GO:0007010	FBGN0262733,FBGN0051363,FBGN0001137,FBGN0036985,FBGN0050069,FBGN0003502,FBGN0031374,FBGN0263873,FBGN0035761,FBGN0001122,FBGN0032859,FBGN0010225,FBGN0033504,FBGN0027596,FBGN0086906,FBGN0003447,FBGN0264693,FBGN0261278,FBGN0013765,FBGN0266418,FBGN0003525,FBGN0265512,FBGN0259246,FBGN0085446,FBGN0035001,FBGN0010097,FBGN0026084,FBGN0051352,FBGN0036641,FBGN0011674,FBGN0000256,FBGN0026179,FBGN0020618,FBGN0011606,FBGN0053556,FBGN0003041,FBGN0036059,FBGN0003890,FBGN0267975,FBGN0024273,FBGN0034894,FBGN0029881,FBGN0266417,FBGN0033224,FBGN0010314,FBGN0031952,FBGN0086757,FBGN0043362,FBGN0034403,FBGN0261811,FBGN0025865,FBGN0010246,FBGN0243512,FBGN0036257,FBGN0027932,FBGN0003886,FBGN0003888,FBGN0037884,FBGN0040477,FBGN0261555,FBGN0261285,FBGN0000147,FBGN0000578,FBGN0030685,FBGN0036354,FBGN0004456,FBGN0035295,FBGN0014141,FBGN0004133,FBGN0259228,FBGN0000547,FBGN0002773,FBGN0263197
GO:0006120	FBGN0013680,FBGN0019957,FBGN0031771
GO:0046427	FBGN0010382,FBGN0034793,FBGN0040308
GO:1904894	FBGN0010382,FBGN0034793,FBGN0040308
GO:0055006	FBGN0261800,FBGN0000299
GO:0055013	FBGN0261800,FBGN0000299
GO:0004032	FBGN0027552,FBGN0036290
GO:0035794	FBGN0003360,FBGN0025111
GO:0097345	FBGN0003360,FBGN0025111
GO:1902108	FBGN0003360,FBGN0025111
GO:1902110	FBGN0003360,FBGN0025111
GO:1902686	FBGN0003360,FBGN0025111
GO:1905710	FBGN0003360,FBGN0025111
GO:0015807	FBGN0002778,FBGN0036764,FBGN0028646,FBGN0039525
GO:0070567	FBGN0041342,FBGN0032482
GO:0016243	FBGN0020618
GO:0019081	FBGN0020618
GO:0044788	FBGN0020618
GO:0044794	FBGN0020618
GO:0044827	FBGN0020618
GO:0044829	FBGN0020618
GO:0045725	FBGN0020618
GO:0075522	FBGN0020618
GO:0015171	FBGN0037239,FBGN0036007,FBGN0032036,FBGN0002778,FBGN0033368,FBGN0036279,FBGN0036764,FBGN0035969,FBGN0028646,FBGN0039525
GO:0051571	FBGN0034970,FBGN0000139
GO:0045886	FBGN0262733,FBGN0001122,FBGN0010395,FBGN0032451,FBGN0020493,FBGN0024273,FBGN0286785,FBGN0000578
GO:1904397	FBGN0262733,FBGN0001122,FBGN0010395,FBGN0032451,FBGN0020493,FBGN0024273,FBGN0286785,FBGN0000578
GO:0006766	FBGN0030362,FBGN0029823,FBGN0267408
GO:0032611	FBGN0033113
GO:0032612	FBGN0033113
GO:0032651	FBGN0033113
GO:0032652	FBGN0033113
GO:0032691	FBGN0033113
GO:0032692	FBGN0033113
GO:0045088	FBGN0261800,FBGN0262057,FBGN0028990,FBGN0004507,FBGN0013576,FBGN0003317,FBGN0000146,FBGN0031888,FBGN0034476,FBGN0025574,FBGN0260936,FBGN0031973
GO:0046658	FBGN0036299,FBGN0261284,FBGN0041604
GO:0004341	FBGN0030362
GO:0019852	FBGN0030362
GO:0019853	FBGN0030362
GO:0051607	FBGN0043841,FBGN0262579,FBGN0034476,FBGN0086358,FBGN0028540,FBGN0035850,FBGN0087035,FBGN0026323
GO:0140546	FBGN0043841,FBGN0262579,FBGN0034476,FBGN0086358,FBGN0028540,FBGN0035850,FBGN0087035,FBGN0026323
GO:1901987	FBGN0261278,FBGN0003525,FBGN0010316,FBGN0010382,FBGN0040290,FBGN0050085,FBGN0013548,FBGN0038815,FBGN0031952,FBGN0263593,FBGN0243512,FBGN0032698,FBGN0011754,FBGN0038118,FBGN0029504,FBGN0052251,FBGN0041171
GO:0031669	FBGN0266064,FBGN0044047,FBGN0033782,FBGN0031461,FBGN0262103,FBGN0036752,FBGN0020618,FBGN0035850,FBGN0033483,FBGN0029975,FBGN0263593,FBGN0023169,FBGN0031399
GO:0005355	FBGN0031307,FBGN0050035
GO:0010224	FBGN0261109
GO:0016049	FBGN0011260,FBGN0261560,FBGN0086365,FBGN0036007,FBGN0036896,FBGN0032451,FBGN0011259,FBGN0020493,FBGN0020386,FBGN0001297,FBGN0033033,FBGN0029975,FBGN0262582,FBGN0286785,FBGN0284221,FBGN0003886,FBGN0010194,FBGN0041191,FBGN0023169,FBGN0000535,FBGN0028717
GO:0010389	FBGN0261278,FBGN0003525,FBGN0040290,FBGN0013548,FBGN0243512,FBGN0052251
GO:1902749	FBGN0261278,FBGN0003525,FBGN0040290,FBGN0013548,FBGN0243512,FBGN0052251
GO:0006833	FBGN0033635,FBGN0051116
GO:0023057	FBGN0003360,FBGN0025111,FBGN0040271,FBGN0032956,FBGN0028990,FBGN0034718,FBGN0040752,FBGN0039809,FBGN0262579,FBGN0031055,FBGN0267824,FBGN0032451,FBGN0020493,FBGN0024250,FBGN0262103,FBGN0020618,FBGN0264895,FBGN0003041,FBGN0015903,FBGN0003557,FBGN0029881,FBGN0035850,FBGN0286198,FBGN0033483,FBGN0265045,FBGN0029975,FBGN0263593,FBGN0025574,FBGN0243512,FBGN0001197,FBGN0260936,FBGN0003053,FBGN0041191,FBGN0001257,FBGN0023169,FBGN0261983,FBGN0001942,FBGN0020249,FBGN0030685,FBGN0002945,FBGN0086253,FBGN0085450,FBGN0011236,FBGN0000547,FBGN0263197,FBGN0010909
GO:0036098	FBGN0285963,FBGN0020248,FBGN0000490,FBGN0001197
GO:0032990	FBGN0011260,FBGN0262733,FBGN0040271,FBGN0004369,FBGN0040388,FBGN0015371,FBGN0259749,FBGN0004108,FBGN0011722,FBGN0263873,FBGN0030037,FBGN0260745,FBGN0036007,FBGN0036896,FBGN0045852,FBGN0001114,FBGN0003447,FBGN0261563,FBGN0032451,FBGN0011259,FBGN0020493,FBGN0037240,FBGN0031461,FBGN0051352,FBGN0034476,FBGN0022382,FBGN0041604,FBGN0001297,FBGN0004652,FBGN0003041,FBGN0025740,FBGN0011592,FBGN0020391,FBGN0036059,FBGN0024273,FBGN0034013,FBGN0000139,FBGN0010768,FBGN0002543,FBGN0037896,FBGN0014163,FBGN0286785,FBGN0003053,FBGN0284221,FBGN0010194,FBGN0041191,FBGN0005636,FBGN0053193,FBGN0023169,FBGN0029870,FBGN0000578,FBGN0004456,FBGN0014141,FBGN0261931,FBGN0085450,FBGN0010909
GO:0016203	FBGN0033504,FBGN0086906,FBGN0024273,FBGN0010194,FBGN0035539,FBGN0004456,FBGN0259228
GO:0060538	FBGN0033504,FBGN0086906,FBGN0024273,FBGN0010194,FBGN0035539,FBGN0004456,FBGN0259228
GO:0010948	FBGN0261278,FBGN0010316,FBGN0050085,FBGN0013548,FBGN0038815,FBGN0029975,FBGN0263593,FBGN0032698,FBGN0011754,FBGN0038118,FBGN0029504,FBGN0017551,FBGN0052251
GO:0007399	FBGN0039155,FBGN0003360,FBGN0000071,FBGN0011260,FBGN0262733,FBGN0039109,FBGN0040271,FBGN0265276,FBGN0004369,FBGN0040388,FBGN0032956,FBGN0034718,FBGN0015371,FBGN0259749,FBGN0037680,FBGN0040752,FBGN0004108,FBGN0011274,FBGN0011722,FBGN0263873,FBGN0027594,FBGN0260745,FBGN0033782,FBGN0036007,FBGN0001122,FBGN0036896,FBGN0045852,FBGN0001114,FBGN0003447,FBGN0013765,FBGN0266418,FBGN0010395,FBGN0010316,FBGN0003317,FBGN0015777,FBGN0010382,FBGN0261563,FBGN0032451,FBGN0011259,FBGN0033649,FBGN0010894,FBGN0020493,FBGN0031888,FBGN0035001,FBGN0026084,FBGN0037240,FBGN0031461,FBGN0051352,FBGN0020386,FBGN0004197,FBGN0034476,FBGN0259734,FBGN0022382,FBGN0038545,FBGN0036641,FBGN0002609,FBGN0041604,FBGN0011674,FBGN0026179,FBGN0001297,FBGN0029092,FBGN0004652,FBGN0029114,FBGN0010300,FBGN0000490,FBGN0031268,FBGN0003041,FBGN0025740,FBGN0015903,FBGN0003557,FBGN0263118,FBGN0011592,FBGN0020391,FBGN0032078,FBGN0036059,FBGN0262127,FBGN0024273,FBGN0266417,FBGN0034013,FBGN0035708,FBGN0034970,FBGN0031816,FBGN0031988,FBGN0000139,FBGN0010768,FBGN0043362,FBGN0033483,FBGN0002543,FBGN0013997,FBGN0016693,FBGN0037896,FBGN0014163,FBGN0286785,FBGN0051005,FBGN0036257,FBGN0003053,FBGN0003366,FBGN0284221,FBGN0010194,FBGN0037884,FBGN0041191,FBGN0005636,FBGN0053193,FBGN0023169,FBGN0029970,FBGN0000535,FBGN0035539,FBGN0004861,FBGN0000147,FBGN0027620,FBGN0000578,FBGN0002945,FBGN0086253,FBGN0004456,FBGN0014141,FBGN0033032,FBGN0016032,FBGN0261931,FBGN0085450,FBGN0260632,FBGN0000547,FBGN0020887,FBGN0263197,FBGN0010909,FBGN0041171
GO:0034612	FBGN0086358,FBGN0033483,FBGN0243512,FBGN0026323,FBGN0010909
GO:0071356	FBGN0086358,FBGN0033483,FBGN0243512,FBGN0026323,FBGN0010909
GO:0051129	FBGN0003360,FBGN0025111,FBGN0011260,FBGN0262733,FBGN0261560,FBGN0001122,FBGN0010225,FBGN0027596,FBGN0010395,FBGN0032451,FBGN0011259,FBGN0020493,FBGN0024273,FBGN0053558,FBGN0286785,FBGN0036257,FBGN0284221,FBGN0000578,FBGN0031097,FBGN0017551,FBGN0263197
GO:0044087	FBGN0262733,FBGN0051363,FBGN0261560,FBGN0032956,FBGN0003502,FBGN0035761,FBGN0001122,FBGN0036896,FBGN0032859,FBGN0010225,FBGN0027596,FBGN0013765,FBGN0010395,FBGN0003317,FBGN0032451,FBGN0020493,FBGN0010223,FBGN0031637,FBGN0036641,FBGN0020618,FBGN0010300,FBGN0003041,FBGN0028397,FBGN0032078,FBGN0024273,FBGN0266417,FBGN0261811,FBGN0004872,FBGN0025865,FBGN0286785,FBGN0036257,FBGN0037884,FBGN0041191,FBGN0036053,FBGN0000578,FBGN0035295,FBGN0085450
GO:0035435	FBGN0024315,FBGN0026409,FBGN0036199
GO:0003974	FBGN0035147
GO:0003978	FBGN0035147
GO:0016201	FBGN0011260,FBGN0040271,FBGN0001114,FBGN0002543
GO:0035206	FBGN0028514,FBGN0011274,FBGN0260745,FBGN0086906,FBGN0010223,FBGN0034221,FBGN0260632
GO:0006532	FBGN0001124
GO:0071310	FBGN0262733,FBGN0039257,FBGN0261560,FBGN0032956,FBGN0043364,FBGN0266064,FBGN0004507,FBGN0044047,FBGN0033188,FBGN0036732,FBGN0267824,FBGN0003317,FBGN0032451,FBGN0033649,FBGN0020493,FBGN0014906,FBGN0024250,FBGN0010223,FBGN0031461,FBGN0020386,FBGN0262103,FBGN0022382,FBGN0086358,FBGN0063667,FBGN0265048,FBGN0041604,FBGN0000490,FBGN0003041,FBGN0286198,FBGN0033483,FBGN0261445,FBGN0263593,FBGN0243512,FBGN0027932,FBGN0041191,FBGN0001257,FBGN0283531,FBGN0028717,FBGN0001942,FBGN0036746,FBGN0026323,FBGN0085450,FBGN0010909
GO:0002520	FBGN0035147,FBGN0003447,FBGN0266452,FBGN0033649,FBGN0031888,FBGN0004197,FBGN0036752,FBGN0003507,FBGN0000490,FBGN0034793,FBGN0032078,FBGN0003117,FBGN0029870,FBGN0014141
GO:0048534	FBGN0035147,FBGN0003447,FBGN0266452,FBGN0033649,FBGN0031888,FBGN0004197,FBGN0036752,FBGN0003507,FBGN0000490,FBGN0034793,FBGN0032078,FBGN0003117,FBGN0029870,FBGN0014141
GO:0009068	FBGN0286198,FBGN0039094
GO:2001257	FBGN0264753,FBGN0032899,FBGN0032420,FBGN0032421,FBGN0000535
GO:0005967	FBGN0283658,FBGN0028325
GO:0045254	FBGN0283658,FBGN0028325
GO:0042626	FBGN0031449,FBGN0031516,FBGN0039644,FBGN0025683,FBGN0010549,FBGN0030343,FBGN0020762,FBGN0031170,FBGN0028671,FBGN0004512,FBGN0032026,FBGN0031220,FBGN0030403
GO:0016861	FBGN0086355,FBGN0003074
GO:0008190	FBGN0261560,FBGN0031637
GO:2001259	FBGN0032899,FBGN0032420,FBGN0032421,FBGN0000535
GO:0005739	FBGN0003360,FBGN0025111,FBGN0039827,FBGN0283658,FBGN0000406,FBGN0037239,FBGN0027580,FBGN0022160,FBGN0031359,FBGN0037646,FBGN0038805,FBGN0036824,FBGN0030529,FBGN0030037,FBGN0261808,FBGN0035266,FBGN0013680,FBGN0039593,FBGN0010316,FBGN0000447,FBGN0010222,FBGN0260960,FBGN0033079,FBGN0003891,FBGN0042094,FBGN0023507,FBGN0039651,FBGN0034793,FBGN0028325,FBGN0035811,FBGN0030966,FBGN0027945,FBGN0038745,FBGN0004872,FBGN0019957,FBGN0037901,FBGN0026576,FBGN0020764,FBGN0051477,FBGN0037852,FBGN0002567,FBGN0266268,FBGN0085468,FBGN0036053,FBGN0028646,FBGN0030482,FBGN0013685,FBGN0029870,FBGN0025352,FBGN0040660,FBGN0039525,FBGN0086370,FBGN0023537,FBGN0031771,FBGN0063923,FBGN0026409,FBGN0010551,FBGN0036702,FBGN0034390,FBGN0030612,FBGN0083983,FBGN0032603,FBGN0033357
GO:0005344	FBGN0027657
GO:0015669	FBGN0027657
GO:0015671	FBGN0027657
GO:0030539	FBGN0039257,FBGN0033033,FBGN0010246,FBGN0243512,FBGN0011236
GO:0042454	FBGN0039464,FBGN0031489,FBGN0036752
GO:0007588	FBGN0050344,FBGN0004512,FBGN0035023
GO:0009409	FBGN0001224,FBGN0001225,FBGN0040308
GO:0090389	FBGN0032005
GO:0009631	FBGN0001224,FBGN0001225
GO:0010647	FBGN0000071,FBGN0023479,FBGN0262733,FBGN0040271,FBGN0039257,FBGN0052521,FBGN0043364,FBGN0005640,FBGN0263873,FBGN0035761,FBGN0010470,FBGN0260933,FBGN0025836,FBGN0010382,FBGN0046763,FBGN0031461,FBGN0039494,FBGN0261547,FBGN0020386,FBGN0063667,FBGN0265048,FBGN0266377,FBGN0036641,FBGN0041604,FBGN0026179,FBGN0262081,FBGN0000490,FBGN0033402,FBGN0034793,FBGN0050185,FBGN0262127,FBGN0034636,FBGN0034894,FBGN0263593,FBGN0025574,FBGN0027932,FBGN0040308,FBGN0041191,FBGN0001257,FBGN0029970,FBGN0026319,FBGN0028717,FBGN0031399,FBGN0020249,FBGN0002945,FBGN0086253,FBGN0026323,FBGN0030051,FBGN0085450,FBGN0259228,FBGN0000547,FBGN0010909
GO:0023056	FBGN0000071,FBGN0023479,FBGN0262733,FBGN0040271,FBGN0039257,FBGN0052521,FBGN0043364,FBGN0005640,FBGN0263873,FBGN0035761,FBGN0010470,FBGN0260933,FBGN0025836,FBGN0010382,FBGN0046763,FBGN0031461,FBGN0039494,FBGN0261547,FBGN0020386,FBGN0063667,FBGN0265048,FBGN0266377,FBGN0036641,FBGN0041604,FBGN0026179,FBGN0262081,FBGN0000490,FBGN0033402,FBGN0034793,FBGN0050185,FBGN0262127,FBGN0034636,FBGN0034894,FBGN0263593,FBGN0025574,FBGN0027932,FBGN0040308,FBGN0041191,FBGN0001257,FBGN0029970,FBGN0026319,FBGN0028717,FBGN0031399,FBGN0020249,FBGN0002945,FBGN0086253,FBGN0026323,FBGN0030051,FBGN0085450,FBGN0259228,FBGN0000547,FBGN0010909
GO:0003870	FBGN0020764
GO:0016749	FBGN0020764
GO:0020027	FBGN0020764
GO:0042541	FBGN0020764
GO:0015215	FBGN0003360,FBGN0025111,FBGN0031359
GO:0004614	FBGN0003076
GO:0044786	FBGN0003502,FBGN0010316,FBGN0035644,FBGN0029975,FBGN0033890,FBGN0026143,FBGN0041171
GO:0048802	FBGN0033033,FBGN0026323
GO:0009897	FBGN0039155,FBGN0034476,FBGN0027843,FBGN0041604,FBGN0004650,FBGN0004456
GO:0008039	FBGN0011260,FBGN0040271,FBGN0034718,FBGN0001114,FBGN0011259,FBGN0031988,FBGN0002543,FBGN0013997,FBGN0035539
GO:0061564	FBGN0011260,FBGN0262733,FBGN0040271,FBGN0004369,FBGN0040388,FBGN0259749,FBGN0004108,FBGN0011722,FBGN0263873,FBGN0260745,FBGN0036896,FBGN0001114,FBGN0261563,FBGN0032451,FBGN0011259,FBGN0020493,FBGN0037240,FBGN0031461,FBGN0051352,FBGN0034476,FBGN0022382,FBGN0041604,FBGN0001297,FBGN0004652,FBGN0003041,FBGN0025740,FBGN0011592,FBGN0020391,FBGN0036059,FBGN0024273,FBGN0034013,FBGN0043362,FBGN0002543,FBGN0014163,FBGN0286785,FBGN0003053,FBGN0284221,FBGN0010194,FBGN0041191,FBGN0005636,FBGN0023169,FBGN0000578,FBGN0004456,FBGN0014141
GO:1903409	FBGN0033483,FBGN0283531
GO:0031109	FBGN0051363,FBGN0264693,FBGN0013765,FBGN0265512,FBGN0010097,FBGN0036059,FBGN0029881,FBGN0266417,FBGN0034403,FBGN0263197
GO:0032156	FBGN0011710,FBGN0014029
GO:0042593	FBGN0023479,FBGN0086355,FBGN0003074,FBGN0000579,FBGN0031461,FBGN0063667,FBGN0086687,FBGN0000064
GO:0016250	FBGN0038660
GO:0016826	FBGN0038660
GO:0030167	FBGN0038660
GO:0030200	FBGN0038660
GO:0006550	FBGN0030612
GO:0031405	FBGN0030612
GO:0051093	FBGN0011260,FBGN0262733,FBGN0015371,FBGN0001122,FBGN0010395,FBGN0032451,FBGN0011259,FBGN0020493,FBGN0004197,FBGN0003507,FBGN0262081,FBGN0010300,FBGN0000490,FBGN0032078,FBGN0262127,FBGN0024273,FBGN0031816,FBGN0033483,FBGN0262582,FBGN0286785,FBGN0284221,FBGN0053193,FBGN0000578,FBGN0014141,FBGN0004870,FBGN0000547,FBGN0041171
GO:0005919	FBGN0013997,FBGN0033032
GO:0002832	FBGN0262057,FBGN0028990,FBGN0004507,FBGN0003317,FBGN0025574,FBGN0243512,FBGN0001197,FBGN0260936,FBGN0031973
GO:0043471	FBGN0266064,FBGN0004507,FBGN0262103
GO:0043167	FBGN0026562,FBGN0039827,FBGN0027279,FBGN0035189,FBGN0264753,FBGN0262733,FBGN0037754,FBGN0031150,FBGN0051092,FBGN0002868,FBGN0031449,FBGN0051642,FBGN0037153,FBGN0034389,FBGN0027580,FBGN0036299,FBGN0022160,FBGN0037683,FBGN0003502,FBGN0039714,FBGN0027515,FBGN0037646,FBGN0003076,FBGN0033065,FBGN0001124,FBGN0004507,FBGN0036824,FBGN0028473,FBGN0036663,FBGN0013811,FBGN0286071,FBGN0052412,FBGN0033775,FBGN0030529,FBGN0005640,FBGN0263873,FBGN0035344,FBGN0010591,FBGN0031689,FBGN0039640,FBGN0027091,FBGN0035232,FBGN0001122,FBGN0030598,FBGN0036896,FBGN0039776,FBGN0010225,FBGN0031516,FBGN0032775,FBGN0285963,FBGN0020248,FBGN0010470,FBGN0000079,FBGN0041342,FBGN0039593,FBGN0261278,FBGN0025628,FBGN0000579,FBGN0032635,FBGN0003317,FBGN0027836,FBGN0250906,FBGN0040290,FBGN0035001,FBGN0037607,FBGN0010097,FBGN0010222,FBGN0022338,FBGN0039494,FBGN0033079,FBGN0020386,FBGN0004197,FBGN0262103,FBGN0030362,FBGN0022382,FBGN0015795,FBGN0027843,FBGN0063667,FBGN0086687,FBGN0029664,FBGN0011606,FBGN0011710,FBGN0003507,FBGN0042094,FBGN0262081,FBGN0023507,FBGN0010300,FBGN0033402,FBGN0027375,FBGN0053138,FBGN0038088,FBGN0020391,FBGN0039644,FBGN0030672,FBGN0003890,FBGN0025682,FBGN0035811,FBGN0037074,FBGN0031688,FBGN0039756,FBGN0004387,FBGN0014029,FBGN0031126,FBGN0031816,FBGN0030966,FBGN0035850,FBGN0043362,FBGN0051216,FBGN0034950,FBGN0038745,FBGN0010549,FBGN0023129,FBGN0029823,FBGN0265045,FBGN0038391,FBGN0030343,FBGN0016693,FBGN0003117,FBGN0037896,FBGN0030318,FBGN0003862,FBGN0020762,FBGN0010246,FBGN0020764,FBGN0027621,FBGN0037717,FBGN0027657,FBGN0003366,FBGN0267408,FBGN0039788,FBGN0003886,FBGN0014469,FBGN0011754,FBGN0003888,FBGN0041191,FBGN0037705,FBGN0031170,FBGN0002567,FBGN0052280,FBGN0012034,FBGN0033292,FBGN0023169,FBGN0029970,FBGN0036147,FBGN0037760,FBGN0004512,FBGN0028646,FBGN0032026,FBGN0029870,FBGN0026319,FBGN0260450,FBGN0283531,FBGN0035539,FBGN0004861,FBGN0000147,FBGN0001942,FBGN0039006,FBGN0031771,FBGN0033302,FBGN0002945,FBGN0038349,FBGN0026418,FBGN0030485,FBGN0004687,FBGN0026323,FBGN0031220,FBGN0031990,FBGN0020633,FBGN0036702,FBGN0004865,FBGN0011659,FBGN0030403,FBGN0034643,FBGN0030588,FBGN0025571,FBGN0261053,FBGN0263200,FBGN0250732,FBGN0003575,FBGN0030612,FBGN0029895,FBGN0002773,FBGN0038145,FBGN0260768,FBGN0010909,FBGN0003308
GO:0048667	FBGN0011260,FBGN0262733,FBGN0040271,FBGN0004369,FBGN0040388,FBGN0015371,FBGN0259749,FBGN0004108,FBGN0011722,FBGN0263873,FBGN0260745,FBGN0036007,FBGN0036896,FBGN0045852,FBGN0001114,FBGN0013765,FBGN0261563,FBGN0032451,FBGN0011259,FBGN0020493,FBGN0037240,FBGN0031461,FBGN0051352,FBGN0034476,FBGN0022382,FBGN0041604,FBGN0001297,FBGN0004652,FBGN0003041,FBGN0025740,FBGN0011592,FBGN0020391,FBGN0036059,FBGN0024273,FBGN0034013,FBGN0000139,FBGN0010768,FBGN0002543,FBGN0037896,FBGN0014163,FBGN0286785,FBGN0003053,FBGN0284221,FBGN0010194,FBGN0041191,FBGN0005636,FBGN0053193,FBGN0023169,FBGN0000578,FBGN0004456,FBGN0014141,FBGN0261931,FBGN0085450,FBGN0010909
GO:1904666	FBGN0010382,FBGN0017551
GO:0051964	FBGN0262733,FBGN0001122,FBGN0010395,FBGN0032451,FBGN0020493,FBGN0024273,FBGN0286785,FBGN0000578
GO:1905809	FBGN0262733,FBGN0001122,FBGN0010395,FBGN0032451,FBGN0020493,FBGN0024273,FBGN0286785,FBGN0000578
GO:0006298	FBGN0028434,FBGN0266421,FBGN0011659
GO:0007548	FBGN0024288,FBGN0039257,FBGN0261800,FBGN0003502,FBGN0261563,FBGN0004652,FBGN0000490,FBGN0033033,FBGN0002543,FBGN0010246,FBGN0243512,FBGN0000578,FBGN0004870,FBGN0011236
GO:0031595	FBGN0028690
GO:0045035	FBGN0010316,FBGN0010382,FBGN0261983
GO:0050768	FBGN0011260,FBGN0011259,FBGN0010300,FBGN0262127,FBGN0031816,FBGN0284221,FBGN0000547,FBGN0041171
GO:0010715	FBGN0031097
GO:0010716	FBGN0031097
GO:0007416	FBGN0003360,FBGN0262733,FBGN0032956,FBGN0040752,FBGN0001122,FBGN0036896,FBGN0010395,FBGN0003317,FBGN0032451,FBGN0011259,FBGN0020493,FBGN0020386,FBGN0036641,FBGN0001297,FBGN0010300,FBGN0024273,FBGN0266417,FBGN0013997,FBGN0286785,FBGN0036257,FBGN0037884,FBGN0041191,FBGN0000578,FBGN0016032
GO:0042439	FBGN0037153,FBGN0032482
GO:0016705	FBGN0283437,FBGN0033367,FBGN0037153,FBGN0033065,FBGN0033775,FBGN0035344,FBGN0031689,FBGN0039776,FBGN0033079,FBGN0086687,FBGN0031688,FBGN0039756,FBGN0031126,FBGN0014469,FBGN0033292,FBGN0036147,FBGN0039006,FBGN0033302,FBGN0030485
GO:0050839	FBGN0004108,FBGN0011722,FBGN0260745,FBGN0034391,FBGN0266801,FBGN0010395,FBGN0037240,FBGN0026179,FBGN0036688,FBGN0261261,FBGN0004456,FBGN0000547
GO:0046173	FBGN0027279,FBGN0030041,FBGN0283680,FBGN0034644
GO:0016209	FBGN0030529,FBGN0031117,FBGN0038465,FBGN0027657,FBGN0040308,FBGN0283531
