category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p_adjust_over_represented	p_adjust_under_represented
GO:0004810	1.00000000000909	0.93759861754369	0	1	tRNA adenylyltransferase activity	MF	1	1
GO:0032516	1.00000000000909	0.93759861754369	0	1	positive regulation of phosphoprotein phosphatase activity	BP	1	1
GO:0052929	1.00000000000909	0.93759861754369	0	1	ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity	MF	1	1
GO:1990180	1.00000000000909	0.93759861754369	0	1	mitochondrial tRNA 3'-end processing	BP	1	1
GO:0070476	1.0000000000091	0.932054573112048	0	2	rRNA (guanine-N7)-methylation	BP	1	1
GO:0043542	1.0000000000091	0.889071161878865	0	1	endothelial cell migration	BP	1	1
GO:0008607	1.00000000000911	0.864489872784049	0	2	phosphorylase kinase regulator activity	MF	1	1
GO:0031637	1.00000000000912	0.819568076025486	0	2	regulation of neuronal synaptic plasticity in response to neurotrophin	BP	1	1
GO:0060699	1.00000000000912	0.871410101491819	0	3	regulation of endoribonuclease activity	BP	1	1
GO:0060700	1.00000000000912	0.871410101491819	0	3	regulation of ribonuclease activity	BP	1	1
GO:0034112	1.00000000000914	0.984039317736433	0	1	positive regulation of homotypic cell-cell adhesion	BP	1	1
GO:0015228	1.00000000000916	0.94671979553244	0	1	coenzyme A transmembrane transporter activity	MF	1	1
GO:0044610	1.00000000000916	0.94671979553244	0	1	FMN transmembrane transporter activity	MF	1	1
GO:0080122	1.00000000000916	0.94671979553244	0	1	AMP transmembrane transporter activity	MF	1	1
GO:0106083	1.00000000000917	0.697113093404057	0	4	nuclear membrane protein complex	CC	1	1
GO:0030091	1.00000000000917	0.892909989334394	0	1	protein repair	BP	1	1
GO:0033743	1.00000000000917	0.892909989334394	0	1	peptide-methionine (R)-S-oxide reductase activity	MF	1	1
GO:0035299	1.00000000000917	0.892909989334394	0	1	inositol pentakisphosphate 2-kinase activity	MF	1	1
GO:0052746	1.00000000000917	0.892909989334394	0	1	inositol phosphorylation	BP	1	1
GO:0048136	1.00000000000918	0.872207120570068	0	2	male germ-line cyst formation	BP	1	1
GO:0010705	1.0000000000092	0.865865312554392	0	2	meiotic DNA double-strand break processing involved in reciprocal meiotic recombination	BP	1	1
GO:0004740	1.00000000000922	0.89261740690562	0	1	pyruvate dehydrogenase (acetyl-transferring) kinase activity	MF	1	1
GO:0009214	1.00000000000923	0.887968800928901	0	1	cyclic nucleotide catabolic process	BP	1	1
GO:0046069	1.00000000000923	0.887968800928901	0	1	cGMP catabolic process	BP	1	1
GO:0042392	1.00000000000925	0.967618892067505	0	1	sphingosine-1-phosphate phosphatase activity	MF	1	1
GO:1904978	1.00000000000925	0.967618892067505	0	1	regulation of endosome organization	BP	1	1
GO:1904980	1.00000000000925	0.967618892067505	0	1	positive regulation of endosome organization	BP	1	1
GO:0008232	1.00000000000926	0.794770051432277	0	2	activator ecdysone receptor complex	CC	1	1
GO:0043176	1.00000000000926	0.778777980350202	0	3	amine binding	MF	1	1
GO:0071424	1.00000000000927	0.941799632864888	0	1	rRNA (cytosine-N4-)-methyltransferase activity	MF	1	1
GO:0031489	1.00000000000929	0.793891586069406	0	2	myosin V binding	MF	1	1
GO:0035077	1.00000000000931	0.927840502119185	0	1	ecdysone-mediated polytene chromosome puffing	BP	1	1
GO:0010827	1.00000000000935	0.890973210281782	0	1	regulation of glucose transmembrane transport	BP	1	1
GO:0010828	1.00000000000935	0.890973210281782	0	1	positive regulation of glucose transmembrane transport	BP	1	1
GO:0090313	1.00000000000935	0.890973210281782	0	1	regulation of protein targeting to membrane	BP	1	1
GO:0090314	1.00000000000935	0.890973210281782	0	1	positive regulation of protein targeting to membrane	BP	1	1
GO:0071819	1.00000000000935	0.833673192830641	0	4	DUBm complex	CC	1	1
GO:0048213	1.00000000000938	0.85609186790398	0	2	Golgi vesicle prefusion complex stabilization	BP	1	1
GO:1903830	1.00000000000938	0.909694097221156	0	2	magnesium ion transmembrane transport	BP	1	1
GO:0010793	1.00000000000939	0.91779749788195	0	1	regulation of mRNA export from nucleus	BP	1	1
GO:0001641	1.0000000000094	0.793625072464264	0	2	group II metabotropic glutamate receptor activity	MF	1	1
GO:0036115	1.0000000000094	0.922801701637498	0	1	fatty-acyl-CoA catabolic process	BP	1	1
GO:1905550	1.0000000000094	0.922801701637498	0	1	regulation of protein localization to endoplasmic reticulum	BP	1	1
GO:1905552	1.0000000000094	0.922801701637498	0	1	positive regulation of protein localization to endoplasmic reticulum	BP	1	1
GO:0031752	1.00000000000942	0.896978203622239	0	1	D5 dopamine receptor binding	MF	1	1
GO:0050780	1.00000000000942	0.896978203622239	0	1	dopamine receptor binding	MF	1	1
GO:0016785	1.00000000000945	0.938391879620854	0	1	selenotransferase activity	MF	1	1
GO:0097056	1.00000000000945	0.938391879620854	0	1	selenocysteinyl-tRNA(Sec) biosynthetic process	BP	1	1
GO:1902944	1.00000000000948	0.946073719890498	0	1	aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process	MF	1	1
GO:0010945	1.00000000000948	0.88507854180656	0	2	CoA pyrophosphatase activity	MF	1	1
GO:0008327	1.00000000000949	0.954660829875021	0	1	methyl-CpG binding	MF	1	1
GO:0036085	1.00000000000949	0.954660829875021	0	1	GDP-fucose import into Golgi lumen	BP	1	1
GO:0030742	1.00000000000951	0.793293314551054	0	2	GTP-dependent protein binding	MF	1	1
GO:0008231	1.00000000000951	0.793549639575485	0	2	repressor ecdysone receptor complex	CC	1	1
GO:0070863	1.00000000000953	0.735256388196509	0	3	positive regulation of protein exit from endoplasmic reticulum	BP	1	1
GO:0004140	1.00000000000954	0.90197236451032	0	2	dephospho-CoA kinase activity	MF	1	1
GO:0032092	1.00000000000955	0.890839442180489	0	1	positive regulation of protein binding	BP	1	1
GO:0062029	1.00000000000955	0.890839442180489	0	1	positive regulation of stress granule assembly	BP	1	1
GO:0097167	1.00000000000955	0.890839442180489	0	1	circadian regulation of translation	BP	1	1
GO:0042283	1.00000000000955	0.935595605372106	0	1	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	MF	1	1
GO:0004167	1.00000000000963	0.89194274343386	0	2	dopachrome isomerase activity	MF	1	1
GO:0050700	1.00000000000972	0.783847000524532	0	3	CARD domain binding	MF	1	1
GO:0031036	1.00000000000973	0.835071272465847	0	2	myosin II filament assembly	BP	1	1
GO:0061175	1.00000000000973	0.836363959941834	0	2	type II terminal bouton	CC	1	1
GO:0052575	1.00000000000974	0.889760919641244	0	1	carbohydrate localization	BP	1	1
GO:0052576	1.00000000000974	0.889760919641244	0	1	carbohydrate storage	BP	1	1
GO:0019182	1.00000000000977	0.844773954614911	0	2	histamine-gated chloride channel activity	MF	1	1
GO:0019183	1.00000000000977	0.844773954614911	0	2	histamine-gated chloride channel complex	CC	1	1
GO:0034707	1.00000000000977	0.844773954614911	0	2	chloride channel complex	CC	1	1
GO:0033503	1.00000000000978	0.813559192272546	0	2	HULC complex	CC	1	1
GO:0005642	1.00000000000978	0.796761012795466	0	2	annulate lamellae	CC	1	1
GO:0034693	1.0000000000098	0.942592136469143	0	1	U11/U12 snRNP	CC	1	1
GO:0007044	1.00000000000981	0.795314492011876	0	2	cell-substrate junction assembly	BP	1	1
GO:0048041	1.00000000000981	0.795314492011876	0	2	focal adhesion assembly	BP	1	1
GO:0051893	1.00000000000981	0.795314492011876	0	2	regulation of focal adhesion assembly	BP	1	1
GO:0090109	1.00000000000981	0.795314492011876	0	2	regulation of cell-substrate junction assembly	BP	1	1
GO:0150115	1.00000000000981	0.795314492011876	0	2	cell-substrate junction organization	BP	1	1
GO:0150116	1.00000000000981	0.795314492011876	0	2	regulation of cell-substrate junction organization	BP	1	1
GO:0070124	1.00000000000981	0.857127649380178	0	2	mitochondrial translational initiation	BP	1	1
GO:0008479	1.00000000000981	0.890261459010478	0	2	queuine tRNA-ribosyltransferase activity	MF	1	1
GO:0005007	1.00000000000983	0.794125801362263	0	2	fibroblast growth factor receptor activity	MF	1	1
GO:1900006	1.00000000000983	0.80238411531666	0	2	positive regulation of dendrite development	BP	1	1
GO:2000436	1.00000000000987	0.839886437699164	0	2	positive regulation of protein neddylation	BP	1	1
GO:1904289	1.00000000000987	0.83343520235656	0	2	regulation of mitotic DNA damage checkpoint	BP	1	1
GO:0010040	1.00000000000988	0.801287623248798	0	2	response to iron(II) ion	BP	1	1
GO:0004198	1.00000000000989	0.70769727896857	0	3	calcium-dependent cysteine-type endopeptidase activity	MF	1	1
GO:2000312	1.00000000000989	0.890127669430598	0	1	regulation of kainate selective glutamate receptor activity	BP	1	1
GO:0070877	1.0000000000099	0.795155879885368	0	2	microprocessor complex	CC	1	1
GO:1903095	1.0000000000099	0.795155879885368	0	2	ribonuclease III complex	CC	1	1
GO:0016361	1.00000000000993	0.891007883587563	0	1	activin receptor activity, type I	MF	1	1
GO:0005251	1.00000000000994	0.552936484158547	0	5	delayed rectifier potassium channel activity	MF	1	1
GO:0071462	1.00000000000995	0.845499484449503	0	2	cellular response to water stimulus	BP	1	1
GO:0010530	1.00000000000996	0.89042303468485	0	1	positive regulation of transposition	BP	1	1
GO:0061774	1.00000000000996	0.79348653576955	0	2	cohesin unloading	BP	1	1
GO:0061781	1.00000000000996	0.79348653576955	0	2	mitotic cohesin unloading	BP	1	1
GO:0070896	1.00000000000996	0.89042303468485	0	1	positive regulation of transposon integration	BP	1	1
GO:0007347	1.00000000000997	0.890953600522552	0	1	regulation of preblastoderm mitotic cell cycle	BP	1	1
GO:0005971	1.00000000001	0.900563689010518	0	1	ribonucleoside-diphosphate reductase complex	CC	1	1
GO:0010511	1.00000000001	0.801860012993317	0	2	regulation of phosphatidylinositol biosynthetic process	BP	1	1
GO:0010513	1.00000000001	0.801860012993317	0	2	positive regulation of phosphatidylinositol biosynthetic process	BP	1	1
GO:0060287	1.00000000001001	0.893120234643048	0	1	epithelial cilium movement involved in determination of left/right asymmetry	BP	1	1
GO:0036295	1.00000000001002	0.928607957930755	0	1	cellular response to increased oxygen levels	BP	1	1
GO:0048106	1.00000000001003	0.879271909830575	0	1	establishment of thoracic bristle planar orientation	BP	1	1
GO:0032051	1.00000000001005	0.793787864597138	0	2	clathrin light chain binding	MF	1	1
GO:0097676	1.00000000001005	0.890352616456588	0	1	histone H3-K36 dimethylation	BP	1	1
GO:0003918	1.00000000001006	0.809200313040304	0	2	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	MF	1	1
GO:1904675	1.00000000001008	0.82452852568813	0	2	regulation of somatic stem cell division	BP	1	1
GO:1904677	1.00000000001008	0.82452852568813	0	2	positive regulation of somatic stem cell division	BP	1	1
GO:0045252	1.0000000000101	0.6590169682828	0	5	oxoglutarate dehydrogenase complex	CC	1	1
GO:0015988	1.00000000001011	0.768589349240966	0	5	energy coupled proton transmembrane transport, against electrochemical gradient	BP	1	1
GO:0015990	1.00000000001011	0.768589349240966	0	5	electron transport coupled proton transport	BP	1	1
GO:0051561	1.00000000001013	0.915949866930218	0	1	positive regulation of mitochondrial calcium ion concentration	BP	1	1
GO:0008428	1.00000000001016	0.897783088575231	0	2	ribonuclease inhibitor activity	MF	1	1
GO:0032074	1.00000000001016	0.897783088575231	0	2	negative regulation of nuclease activity	BP	1	1
GO:0060701	1.00000000001016	0.897783088575231	0	2	negative regulation of ribonuclease activity	BP	1	1
GO:0060702	1.00000000001016	0.897783088575231	0	2	negative regulation of endoribonuclease activity	BP	1	1
GO:1990745	1.00000000001016	0.806294976131868	0	2	EARP complex	CC	1	1
GO:0055087	1.00000000001018	0.794115449483928	0	2	Ski complex	CC	1	1
GO:0070773	1.00000000001019	0.891004835951526	0	1	protein-N-terminal glutamine amidohydrolase activity	MF	1	1
GO:0046525	1.00000000001021	0.960044267276459	0	1	xylosylprotein 4-beta-galactosyltransferase activity	MF	1	1
GO:0043262	1.00000000001026	0.836507754084827	0	2	ADP phosphatase activity	MF	1	1
GO:0045661	1.00000000001028	0.838114793425791	0	2	regulation of myoblast differentiation	BP	1	1
GO:0004453	1.0000000000103	0.915437549069013	0	1	juvenile-hormone esterase activity	MF	1	1
GO:1903292	1.00000000001033	0.834840019582203	0	3	protein localization to Golgi membrane	BP	1	1
GO:0045470	1.00000000001033	0.808703305348045	0	2	R8 cell-mediated photoreceptor organization	BP	1	1
GO:1903422	1.00000000001035	0.890706574246642	0	1	negative regulation of synaptic vesicle recycling	BP	1	1
GO:0004735	1.00000000001036	0.903874122791233	0	2	pyrroline-5-carboxylate reductase activity	MF	1	1
GO:0055129	1.00000000001036	0.903874122791233	0	2	L-proline biosynthetic process	BP	1	1
GO:0008346	1.00000000001039	0.890949952129805	0	1	larval walking behavior	BP	1	1
GO:0061823	1.00000000001042	0.79370069626916	0	2	ring centriole	CC	1	1
GO:0006972	1.00000000001044	0.890807701681451	0	1	hyperosmotic response	BP	1	1
GO:0042538	1.00000000001044	0.890807701681451	0	1	hyperosmotic salinity response	BP	1	1
GO:0071474	1.00000000001044	0.890807701681451	0	1	cellular hyperosmotic response	BP	1	1
GO:0071475	1.00000000001044	0.890807701681451	0	1	cellular hyperosmotic salinity response	BP	1	1
GO:0045837	1.00000000001044	0.820122706217889	0	2	negative regulation of membrane potential	BP	1	1
GO:0051683	1.00000000001045	0.702316099556107	0	3	establishment of Golgi localization	BP	1	1
GO:0048491	1.00000000001046	0.806242937315966	0	2	retrograde synaptic vesicle transport	BP	1	1
GO:0030299	1.00000000001046	0.793994479846819	0	2	intestinal cholesterol absorption	BP	1	1
GO:0044241	1.00000000001046	0.793994479846819	0	2	lipid digestion	BP	1	1
GO:0050892	1.00000000001046	0.793994479846819	0	2	intestinal absorption	BP	1	1
GO:0098856	1.00000000001046	0.793994479846819	0	2	intestinal lipid absorption	BP	1	1
GO:0070733	1.00000000001055	0.860574558073255	0	2	protein adenylyltransferase activity	MF	1	1
GO:0033328	1.00000000001055	0.93764526445253	0	1	peroxisome membrane targeting sequence binding	MF	1	1
GO:0010349	1.00000000001059	0.878335234564375	0	3	L-galactose dehydrogenase activity	MF	1	1
GO:0045290	1.00000000001059	0.878335234564375	0	3	D-arabinose 1-dehydrogenase [NAD(P)+] activity	MF	1	1
GO:0070484	1.00000000001059	0.878335234564375	0	3	dehydro-D-arabinono-1,4-lactone metabolic process	BP	1	1
GO:0070485	1.00000000001059	0.878335234564375	0	3	dehydro-D-arabinono-1,4-lactone biosynthetic process	BP	1	1
GO:0006561	1.0000000000106	0.805409894785525	0	3	proline biosynthetic process	BP	1	1
GO:0008216	1.00000000001061	0.890339669776135	0	2	spermidine metabolic process	BP	1	1
GO:0008295	1.00000000001061	0.890339669776135	0	2	spermidine biosynthetic process	BP	1	1
GO:0006526	1.00000000001062	0.868902792086821	0	2	arginine biosynthetic process	BP	1	1
GO:0048867	1.00000000001066	0.891084649855872	0	1	stem cell fate determination	BP	1	1
GO:1905172	1.00000000001071	0.809873398474005	0	2	RISC complex binding	MF	1	1
GO:0031313	1.00000000001071	0.932861441739417	0	1	extrinsic component of endosome membrane	CC	1	1
GO:0052381	1.00000000001071	0.932861441739417	0	1	tRNA dimethylallyltransferase activity	MF	1	1
GO:0032075	1.00000000001071	0.951079721860176	0	2	positive regulation of nuclease activity	BP	1	1
GO:0034350	1.00000000001077	0.793080508454058	0	2	regulation of glial cell apoptotic process	BP	1	1
GO:0031302	1.00000000001077	0.873427276461579	0	2	intrinsic component of endosome membrane	CC	1	1
GO:0048735	1.00000000001077	0.79171862191527	0	2	haltere morphogenesis	BP	1	1
GO:0097115	1.00000000001078	0.890817503027693	0	1	neurexin clustering involved in presynaptic membrane assembly	BP	1	1
GO:2000826	1.00000000001081	0.792349409513469	0	2	regulation of heart morphogenesis	BP	1	1
GO:0001096	1.00000000001082	0.884574280351838	0	2	TFIIF-class transcription factor complex binding	MF	1	1
GO:0032484	1.00000000001085	0.823042632408103	0	2	Ral protein signal transduction	BP	1	1
GO:0006269	1.00000000001085	0.873535579920376	0	2	DNA replication, synthesis of RNA primer	BP	1	1
GO:0030199	1.00000000001088	0.804162886921395	0	2	collagen fibril organization	BP	1	1
GO:0004586	1.00000000001089	0.908382894080339	0	2	ornithine decarboxylase activity	MF	1	1
GO:0009445	1.00000000001089	0.908382894080339	0	2	putrescine metabolic process	BP	1	1
GO:0009446	1.00000000001089	0.908382894080339	0	2	putrescine biosynthetic process	BP	1	1
GO:0033387	1.00000000001089	0.908382894080339	0	2	putrescine biosynthetic process from ornithine	BP	1	1
GO:1902683	1.00000000001089	0.883028635561826	0	1	regulation of receptor localization to synapse	BP	1	1
GO:1902685	1.00000000001089	0.883028635561826	0	1	positive regulation of receptor localization to synapse	BP	1	1
GO:0046875	1.0000000000109	0.89097067989804	0	1	ephrin receptor binding	MF	1	1
GO:0004311	1.00000000001091	0.850307876322331	0	2	farnesyltranstransferase activity	MF	1	1
GO:0035232	1.00000000001092	0.80737870360591	0	2	germ cell attraction	BP	1	1
GO:0045161	1.00000000001095	0.791373268555202	0	2	neuronal ion channel clustering	BP	1	1
GO:0070073	1.00000000001095	0.791373268555202	0	2	clustering of voltage-gated calcium channels	BP	1	1
GO:0051499	1.00000000001096	0.98148463360441	0	1	D-aminoacyl-tRNA deacylase activity	MF	1	1
GO:0051500	1.00000000001096	0.98148463360441	0	1	D-tyrosyl-tRNA(Tyr) deacylase activity	MF	1	1
GO:0106026	1.00000000001096	0.98148463360441	0	1	Gly-tRNA(Ala) hydrolase activity	MF	1	1
GO:0016432	1.00000000001099	0.853001795900764	0	2	tRNA-uridine aminocarboxypropyltransferase activity	MF	1	1
GO:0035024	1.000000000011	0.889512832101268	0	1	negative regulation of Rho protein signal transduction	BP	1	1
GO:0034512	1.00000000001101	0.931710074953599	0	1	box C/D RNA binding	MF	1	1
GO:0019310	1.00000000001103	0.937039044894317	0	1	inositol catabolic process	BP	1	1
GO:0050113	1.00000000001103	0.937039044894317	0	1	inositol oxygenase activity	MF	1	1
GO:0035275	1.00000000001105	0.943183827324702	0	2	dibutyl phthalate binding	MF	1	1
GO:0006203	1.00000000001107	0.897684566657597	0	1	dGTP catabolic process	BP	1	1
GO:0008832	1.00000000001107	0.897684566657597	0	1	dGTPase activity	MF	1	1
GO:0009146	1.00000000001107	0.897684566657597	0	1	purine nucleoside triphosphate catabolic process	BP	1	1
